supporterwallet,first_date,last_date,first_from,first_to,last_from,last_to,txn_count,Wallet_Age,Wallet_Age(Erc20),to_count,from_count,erc_to,erc_from,TDD
0xf7ff40faa4972d3404ec835f6a8cc11f19f606b4,1609801513,1654126940,0x912fd21d7a69678227fe6d08c64222db41477ba0,self,self,0x7f268357a8c2552623316e2562d90e642bb538e5,145,845,836,67,33,32,36,2.1379310344827585
0xe8a9b606383c49cd5c44a14cc6104f51b9dbc656,1605057842,1654421252,0x1d0e00d02c16343b8a86816aecea2f00b74bc6c8,self,self,0xa3b61c077da9da080d22a4ce24f9fd5f139634ca,137,900,877,95,5,32,49,3.671532846715329
0xd498f99bafd467c5d06556d433ba89e52686f74b,1632823466,1680014195,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,self,self,0x32400084c286cf3e17e7b677ea9583e60a000324,97,579,579,86,14,7,15,3.0
0xfcf1067e39dc0deb241079d290d8d0fc972c0aff,1608238559,1671057035,0x57a8530c7d4b916d0b2a1986ee8d5478ca26cd8f,self,self,0xb03670c20f87f2169a7c4ebe35746007e9575901,189,864,771,87,13,32,68,0.6455026455026455
0xe468bdfb9ffb211a184dd7fbb798f3ad2eb3d672,1637761767,1682635007,0x4ad64983349c49defe8d7a4686202d24b25d0ce8,self,self,0x9d90669665607f08005cae4a7098143f554c59ef,10,522,0,10,2,0,0,51.6
0x18b4318daec8c90a3f3912c8cc561f7aede15d1a,1631708626,1669148003,0x9696f59e4d72e237be84ffd425dcad154bf96976,self,self,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,281,592,592,81,19,43,57,0.2135231316725978
0xd84d7bdc4b79171917c81ddbb22a01139eb4cd84,1600851051,1613527140,0x5e994c2ccf7f248f41b90969bf87e82ae769ae23,self,self,0x8eca806aecc86ce90da803b080ca4e3a9b8097ad,726,949,949,87,13,39,61,0.0454545454545454
0xd9a2917925cd13acc9cb35a5740120730e6d2a4e,1526549044,1598871188,0xd4edb58f4a009425ae08db26103f64a39c59cc34,self,self,0xdac17f958d2ee523a2206206994597c13d831ec7,399,1809,1809,62,38,44,56,0.3032581453634085
0xfcce14009d9e29aedf4b1c99cb1c73deb078054c,1504949196,1677203927,0x6e779a512b35e116a83ed0c0757f8c0fbd942f56,self,self,0xd4307e0acd12cf46fd6cf93bc264f5d5d1598792,86,2059,2059,86,7,17,33,20.011627906976745
0x3647ebc76ccabb6ee2ca7c8101009bfecd0acbc4,1640703954,1681528631,0x5ea90686001b1da9edea21c1c7ef302f1044466d,self,self,0x5f04d47d698f79d76f85e835930170ff4c4ebdb7,23,488,485,23,8,2,7,20.217391304347824
0xebacd448a23f63a156841d440778be89613be97b,1606878518,1634264877,0xa67c12baff8bfaba7537414711376622b783e21d,self,self,0xabea9132b05a70803a4e85094fd0e1800777fbef,586,879,854,84,16,46,54,0.1331058020477815
0x1708c67f9d3095c92ddcf92e920f11a0ab64ed53,1600943718,1611336055,0x2b5634c42055806a59e9107ed44d43c426e58258,self,self,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,534,948,948,89,11,35,65,0.1741573033707865
0xdb1dd47d3735dc0ab992f0edf0320282a6aa2d31,1641044004,1674124619,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,self,self,0xf158ecbab7da7e6a0502628ad391a3d29710c576,90,484,484,74,26,2,6,1.6888888888888889
0xecebd57146ddfb8eceec4098f20097ba7a1e7fd2,1624441410,1662654536,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,self,0x7b3d0789d010b11a0b17e78c8d081097e185ae2a,self,761,676,644,76,24,60,40,0.052562417871222
0xfc7c6d9b0369a15925399e5aee874f937ea4916d,1635062732,1678339679,0x9696f59e4d72e237be84ffd425dcad154bf96976,self,self,0x84162fe2e695fedbf4d3bca1c3458fb616e44735,97,553,470,88,12,4,16,2.8350515463917527
0x1982bd37e91fd7a8c88805e9a7aa009fa804b1f9,1623340532,1630559555,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,self,self,0x54b06ddeb7ba5f8d7a957822a885e8f8bfd4aa18,666,689,689,77,23,28,72,0.045045045045045
0x1119d75fab68611ae05405bada51250c73920f91,1667802275,1682451599,0x8ef2fa2fd8eedc2782ed8cfc2aae0460f5d9dee8,self,self,0x9d90669665607f08005cae4a7098143f554c59ef,58,174,170,58,21,4,9,2.7413793103448274
0xa768f75efa83d22eed37fe909d1f1a295b85545a,1655621902,1682827655,self,0x7d655c57f71464b6f83811c55d84009cd9f5221c,self,0xbe9371326f91345777b04394448c23e2bfeaa826,22,315,226,22,0,6,4,13.909090909090908
0x0a5ea431c5df69b525c785bf96222ae7e784409d,1628564734,1674711347,0xb0cf943cf94e7b6a2657d15af41c5e06c2bfea3d,self,self,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,6,628,0,6,12,0,0,88.0
0xca72c93172ba6eff168e59e7f17c3c7a8fea9b62,1599950705,1601773022,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,self,self,0x283af0b28c62c092c9727f1ee09c02ca627eb7f5,1351,960,943,94,6,45,55,0.0754996299037749
0x1d1ec8969bd49833b6512483a75c62fa98621e8b,1663836011,1677225167,0x7223a1c7e16090eb619bb62cd283791448ec584c,self,0xcbf9fd96c81823bf23e3e2f51caba189f29104f3,self,97,220,217,62,38,11,8,1.2371134020618555
0x3e27c4988d7a6498a28a771b6ed2fce5660291ea,1622620932,1669642307,0x9e766ff175e864835fbf847e5a075b0832191f3c,self,self,0xabea9132b05a70803a4e85094fd0e1800777fbef,174,697,538,87,13,45,37,0.5632183908045977
0x011211ec9576923988c2fe5aa3a362528c4e7e64,1633849716,1667485691,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,self,self,0x857679d69fe50e7b722f94acd2629d80c355163d,289,567,302,91,9,47,53,0.301038062283737
0xcbe52faf3ca0adc9dcf0ebeb956a595ce6439c6a,1630603433,1675594115,0x21a31ee1afc51d94c2efccaa2092ad1028285549,self,self,0xda90c6e584636350b0b40b5ffdb3d8be4058cfb5,94,605,482,82,18,14,11,3.0
0xccbc163e5d3cf05b38ea82d5f68cde13e174426a,1636977266,1658307380,0x28c6c06298d514db089934071355e5743bf21d60,self,self,0x7c838b25092925d0155a8358475bfe6c19921d9e,252,531,345,96,4,28,42,0.5357142857142857
0x0147e150d6bcbb2150959ba4a8b16f7a9d3fee84,1648464862,1682338115,0x4d7f1790644af787933c9ff0e2cff9a9b4299abb,self,self,0x3a40312a1c376aecf855ef784371d1fb1aa2d25d,74,398,482,74,5,10,14,6.121621621621622
0x1bbd33a95889c76931ddcd072c2f74b12cf4af17,1623769687,1656744377,0xe03e0edeed53c91f3716cb52e6b9cca4d3916ce2,self,self,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,147,684,684,83,17,19,27,2.1496598639455784
0xd2602c7bdfc9f413974e944280bbfae275d1b1b6,1656855412,1667227835,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,self,self,0xb99e4e9b8fd99c2c90ad5382dbc6adfdfe3a33f3,429,301,204,83,17,35,65,0.0979020979020979
0x176b8c8dd7657a011fcac694364e69cf011980e9,1589040785,1603372546,0xb90cf873eba9a33ca59e40ed5037533c609c1d54,self,self,0x27f405bdd5a0a90856f5fe408165825fe2f2d26c,971,1086,1074,93,7,39,61,0.1637487126673532
0xffb8c9ec9951b1d22ae0676a8965de43412ceb7d,1616109592,1628161796,0xf15768865bdf8e91e500b7c344245846eaa6167d,self,self,0x1f968ce367dbdabdecc94da79fe9db154f7b994f,957,772,750,93,7,43,57,0.0114942528735632
0x1aeeaa375b4112f537fafdea5aa3bab0e1257557,1660730286,1670443739,0x4f383cfed8817ee9c10f36684a4d34a19c3c6e96,self,self,0x231d3559aa848bf10366fb9868590f01d34bf240,346,256,256,99,1,41,59,0.1156069364161849
0xe55c9840eb6ba1c75160ed611e3c72bc438dca54,1611580585,1617034056,0x4ecdecc6a287864edfbfc949d5ec5bbe3ac7fa70,self,self,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,2392,825,825,84,16,44,56,0.0100334448160535
0x01bb40802b1fae00f09b4f8ab0b9705650827d3b,1629297381,1643457124,0x5f46087481a1a53eb6b5a91df1476ab4ecb47331,self,self,0x5c211b8e4f93f00e2bd68e82f4e00fbb3302b35c,1483,620,620,84,16,46,54,0.0229265003371544
0xe7b69c2263932289748b322a597ebf93208b61ed,1632149429,1675043651,0xd24400ae8bfebb18ca49be86258a3c749cf46853,self,self,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,101,587,586,90,10,13,31,2.267326732673267
0xf0c5cc8dea40baf49ed516ed72bfbef875fd00e0,1651931182,1679826563,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,self,self,0x32400084c286cf3e17e7b677ea9583e60a000324,83,358,344,83,7,6,10,3.6626506024096384
0xe54f6bc11f37ccf28e8f8af5efa3db4fff4ac19d,1655216916,1675060775,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,self,self,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,10,320,0,10,5,0,0,23.3
0xe397dd922a12149dc346c405c89c4cdbf5ae99fc,1593236026,1609697410,0xd7aa5d9a66e861f7eac80ebcad74b902e8f31766,self,self,0x4c19596f5aaff459fa38b0f7ed92f11ae6543784,364,1037,1037,79,21,45,55,0.3736263736263736
0x0b1f82456d0e71e3f73d4cca8f86dc56b2452301,1668631019,1682586527,0xf89d7b9c864f589bbf53a82105107622b35eaa40,self,self,0x9d90669665607f08005cae4a7098143f554c59ef,64,165,145,64,2,17,8,2.328125
0x002153708f11f2651215059eea30820ee4d49ff3,1647886913,1669197227,0x229a8510b7aadcd0394e4a12524db9a09ba79528,self,self,0x2face815247a997eaa29881c16f75fd83f4df65b,265,405,336,94,6,35,44,0.3094339622641509
0x0d66fc519f0a4616603aeebe4ccb52c8246ebc96,1607771344,1619985554,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,self,self,0x07a0ad7a9dfc3854466f8f29a173bf04bba5686e,387,869,870,78,22,42,58,0.6511627906976745
0xf7c8a4a99ba34b4744d08999dd017b5faa4d3378,1611437784,1625016221,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,self,self,0xef0881ec094552b2e128cf945ef17a6752b4ec5d,892,827,821,93,7,39,61,0.1961883408071749
0xf8e016d50e75c32de1f6aeab8395c96c4c76f9c1,1666932407,1674398555,0x066954c8ed497e353d6aaf4f24685fd28ec42eef,self,self,0xb6728bff344e2109dbb3a0c153cad65ec4bdb736,186,184,179,93,7,60,40,0.3172043010752688
0xf8b709a047cc025e26fdf31e350c4322a39f4fbc,1532447579,1535696099,0x0fd081e3bb178dc45c0cb23202069dda57064258,self,self,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,756,1741,1741,96,4,44,56,0.1613756613756613
0x1f8231ef50e99d361b5252a24ec2ec44285367e1,1592576205,1625058356,0x564286362092d8e7936f0549571a803b203aaced,self,self,0xdac17f958d2ee523a2206206994597c13d831ec7,326,1045,1045,95,5,45,55,0.1104294478527607
0xf4debe32bf8ffa69432d12afc567576a916a4350,1655220271,1675059707,0x9696f59e4d72e237be84ffd425dcad154bf96976,self,self,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,13,320,0,13,7,0,0,17.692307692307693
0x0a04c869d4d48e3d4659260bf61ceb8df95dfaa3,1633744554,1650255472,0x28ffe35688ffffd0659aee2e34778b0ae4e193ad,self,self,0x4dbd4fc535ac27206064b68ffcf827b0a60bab3f,288,568,567,94,6,45,55,0.1909722222222222
0x0605a39ab774c3de2c70de34e54a261ff431fe9f,1634241384,1670063423,0x1fdc746bc709128d6a8dbfcd7fd1781a6e8e6d5f,self,self,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,247,563,303,80,20,47,53,0.2793522267206478
0xf9c991e5e84954561a4625a0dc0d879fd7fbbebc,1624786514,1647508524,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,self,self,0xdef1c0ded9bec7f1a1670819833240f027b25eff,561,672,672,91,9,60,40,0.1265597147950089
0xfa396090b4dfd2bd86bbf6de63635d6e390b5de1,1513603129,1578681172,0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,self,self,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,721,1959,1899,80,20,37,63,0.4244105409153952
0xf88908e9aa57585b57961886ec0a920203138d62,1516025527,1528343555,0x7ed1e469fcb3ee19c0366d829e291451be638e59,self,self,0x6565e4531890661ddff255f12055d3c179f06917,316,1931,1931,88,12,11,89,2.575949367088608
0xf616a6be7c0130014ea0dce60289c58cc94e00e1,1665676283,1682711147,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,self,self,0x546ad0fd29d1d6429d7531cb74a0f55f742e58ce,42,199,173,42,14,2,2,4.309523809523809
0x1289ef89cb603e3edac0a6f1bb73e1a933f70148,1645432212,1654139875,0x9696f59e4d72e237be84ffd425dcad154bf96976,self,self,0x80c67432656d59144ceff962e8faf8926599bcf8,645,433,359,93,7,42,58,0.103875968992248
0xd97c114f661675c6ccbf815b05706f1b6a40c90d,1610188879,1681557119,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,self,self,0xd5e278f2fb54c68680894426da68939cc1a737ba,42,841,158,42,18,1,4,19.261904761904763
0xf6fe9679254698bd5e32cd02f830b9725e703937,1592411551,1593223697,0x564286362092d8e7936f0549571a803b203aaced,self,self,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1072,1047,1047,85,15,33,67,0.064365671641791
0xecbad14faa99feb9454e81270e18e16740e894d9,1589237088,1600296654,0x9dd46aa148131f82bcac6012657375f43d75ad48,self,self,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,206,1084,1083,66,34,41,59,3.888349514563106
0xec8b6b6ee8dc5c6631747bdc6b1400aff08829fd,1638948018,1675106171,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,self,self,0x6b175474e89094c44da98b954eedeac495271d0f,119,508,504,90,10,36,17,3.4705882352941178
0xebd9467ece9e86878e673c25120ccb4d4ed60c6d,1633795232,1681027139,0xe9eaff81633e5b76325d0f018849174003857a9c,self,self,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,109,568,182,91,9,51,48,0.981651376146789
0xeb794215e8ab99e3475cc69f5fb2d983bca00fec,1564250670,1566505961,0x75b7bd8e5b77fad888da3e3061b8a1a0636ca5af,self,self,0xf0155486a14539f784739be1c02e93f28eb8e960,590,1373,1373,94,6,19,81,0.3915254237288135
0x12b581d51c95ad0bb8824e31ce588df0429a5c0c,1668895607,1672594715,0xe95f6604a591f6ba33accb43a8a885c9c272108c,self,self,0xc00e94cb662c3520282e6f5717214004a7f26888,194,162,136,95,5,30,70,0.4690721649484536
0xd8f9846469c476c4e0ded94acd21b60ed23252a3,1620013285,1682501183,0xa7efae728d2936e78bda97dc267687568dd593f3,self,self,0x00000000000001ad428e4906ae43d8f9852d0dd6,75,727,730,75,17,19,12,9.346666666666666
0x6c75153de1b59cdc85796d846e5f612a4faac187,1640641685,1669216043,0xc4317ef1b369c55def3107f652c8f2de50ca6709,self,self,0x76f4eed9fe41262669d0250b2a97db79712ad855,167,489,488,81,19,19,24,0.5688622754491018
0xfaf26dcb409317e39b5b048657327eeddbab3261,1611231773,1677687647,0x564286362092d8e7936f0549571a803b203aaced,self,self,0xae0ee0a63a2ce6baeeffe56e7714fb4efe48d419,119,829,516,85,15,17,24,2.176470588235294
0xe72627a8b89321451bbf429306d759c34458aac2,1657076319,1676739923,0xa7efae728d2936e78bda97dc267687568dd593f3,self,self,0x5283d291dbcf85356a21ba090e6db59121208b44,132,298,256,93,7,32,28,0.7272727272727273
0x11056144f6bfb2f6ac5ec1459390535a2fb760e1,1649365918,1682461139,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,self,self,0xae0ee0a63a2ce6baeeffe56e7714fb4efe48d419,55,388,158,55,11,8,10,6.654545454545454
0x30b2d79aeab4faffa70dcda449ccaa60a142bf34,1516784855,1681626479,0x0a9a04f289e1237c978d9ed375eeebda73ee97b1,self,self,0xaa2d4b3921975c33ac7324f0e2e2598ec1dcda89,69,1922,1901,69,16,14,14,27.40579710144928
0xe76f1230c61160206306cb55e524d5843bad697a,1654608855,1665750995,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,self,self,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,325,327,294,94,6,69,31,0.12
0x4f962f24cc7dac20d5a8b1d338ec77a16b7d5257,1670076131,1681367291,0x9696f59e4d72e237be84ffd425dcad154bf96976,self,self,0x5f04d47d698f79d76f85e835930170ff4c4ebdb7,20,148,0,20,2,0,0,6.1
0x048fe41b588e8b70887f294811857c892196bff0,1599226292,1635340719,0x564286362092d8e7936f0549571a803b203aaced,self,self,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,601,968,943,90,10,53,47,0.0931780366056572
0x049808d5eaa90a2665b9703d2246dded34f1eb73,1497898285,1516128972,0xef576264e3592ea1e65df28bbb59f73b27d1cfc1,self,self,0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,2853,2141,2104,87,13,32,68,0.0101647388713634
0x00622116402f303f22d38f3ec202774f183f6468,1601615942,1612801711,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,self,self,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,271,940,941,90,10,44,56,1.6494464944649447
0xfdc000f0ccd37d968365f9dbc2082fd4e361adb3,1639770414,1681288847,0x28ffe35688ffffd0659aee2e34778b0ae4e193ad,self,self,0x2a3dd3eb832af982ec71669e178424b10dca2ede,88,499,277,76,24,0,5,2.75
0x23da7bb497f78c65eafae5ec0dc7dc5cdd7c0df4,1632370376,1651152419,0x65d07c152cda11a44ff5442431d82d906e0cea06,self,self,0x881d40237659c251811cec9c364ef91dc08d300c,234,584,583,98,2,49,51,1.0982905982905984
0xe9c211ab4f051e86ac9b8e9ea0fbcdff56a36613,1612429980,1647052174,0x564286362092d8e7936f0549571a803b203aaced,self,self,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,272,815,735,74,26,48,52,0.4632352941176471
0xcb09f6aaa8af3495121c0b76256b0842cfb18f45,1631692807,1643612908,0x8fd00f170fdf3772c5ebdcd90bf257316c69ba45,self,self,0xdac17f958d2ee523a2206206994597c13d831ec7,255,592,558,89,11,33,67,0.9568627450980391
0xbc09716f78c97f9a07821d3aec752512228ea17d,1544035717,1608963699,0xb881152f9eee29fb1b48c3d1e7c811e3aba2d333,self,self,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,594,1607,1607,86,14,21,79,0.1818181818181818
0xc8c7f8e44296f8b65bf9c30c68b4d72797161cb9,1669225235,1682650271,0x8aa810907586da417527dcbc01308593225c266b,self,self,0xb2830add805fcc9a82a0730ca5a83ea0c242cc3d,65,158,136,65,31,4,7,1.969230769230769
0x744aa8938fcac6ee2e2c4376d2fc203815980a70,1599918620,1609651844,0x564286362092d8e7936f0549571a803b203aaced,self,self,0xd1de064281745f576eba9cbff251ab031a0b8e99,477,960,960,91,9,43,57,0.7945492662473794
0x7d99c12a3bc65b303c88753ae8a461975df91cbb,1649305716,1674105875,0x985fbfc05ea6a857cb41d3f48d7cf1fdab313508,self,self,0x80c67432656d59144ceff962e8faf8926599bcf8,134,388,370,88,12,38,16,1.2388059701492538
0x7e0305db11088ec12ab00b7d68f26ab31f722027,1613725122,1655529271,0x0789a672cc246016b5afea1476f904f5a005da9a,self,self,0x02116f83252e058199c5583b39ed4a4d73a5db1f,354,800,800,92,8,47,53,0.192090395480226
0x80a1d0169b14602269d3ac3c05f30ac9f8b1250b,1637328680,1646465834,0x2ce8a678bb92887120063404105c6483f627e1eb,self,self,0xd567b5f02b9073ad3a982a099a23bf019ff11d1c,674,527,524,95,5,49,51,0.0459940652818991
0x70a00478b6448ac2b5a89b1651229c1584df08d6,1670722547,1679450555,self,0xae0ee0a63a2ce6baeeffe56e7714fb4efe48d419,self,0xae0ee0a63a2ce6baeeffe56e7714fb4efe48d419,25,140,89,25,1,24,2,4.88
0x7349d6e55cb3f737249fbaa047c16b826559b127,1661077449,1680058979,self,0xb08aa31cc2b8c0582be42d38bb643292e0a4b9eb,self,0xae0ee0a63a2ce6baeeffe56e7714fb4efe48d419,55,252,220,55,2,4,2,3.690909090909091
0x736ed55f3bd5996f8b8cef87ef220154aeeed972,1638327676,1671154475,0x21543a89d39730bc239623fd9a41bf379dc3f6f1,self,self,0xabea9132b05a70803a4e85094fd0e1800777fbef,146,515,514,78,22,50,23,0.7397260273972602
0x448811ca2806a04ac3d1f356537dacc4d03aee87,1617176398,1674747383,0x258688aac08090d99303a33b807d726d914373eb,self,self,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,257,760,760,93,7,49,51,0.1478599221789883
0x42ffc12845b9aeddd92be4a7c6713bcf26bb3ef0,1667455223,1682669291,self,0x4dbd4fc535ac27206064b68ffcf827b0a60bab3f,self,0x9d90669665607f08005cae4a7098143f554c59ef,70,178,153,70,2,11,17,2.271428571428572
0x7449fa242c70c2e902c1551e407dcf6818bc9e70,1528067926,1663411835,0x33dde5b4f0db040c1b006f383b59e207936c90e5,self,self,0x7d655c57f71464b6f83811c55d84009cd9f5221c,183,1791,1818,98,2,23,77,1.0218579234972678
0x82df2dd52a3f3fed3e10b873df50858e63787e10,1631632108,1675151531,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,self,self,0xe575282b376e3c9886779a841a2510f1dd8c2ce4,44,593,576,44,15,17,19,11.068181818181818
0x426cf0a8423a9522a78cd3325984ae000d425eeb,1653506381,1662810631,0xa494e0601d588976f07c151aa422acf05107002a,self,self,0x7d655c57f71464b6f83811c55d84009cd9f5221c,361,340,280,73,27,50,50,0.0637119113573407
0x76a31d804bed4894188181f13a65a310bfe7126d,1597115383,1615027908,0xd551234ae421e3bcba99a0da6d736074f22192ff,self,self,0x0aacfbec6a24756c20d41914f2caba817c0d8521,345,992,992,90,10,53,47,0.8231884057971014
0x1f27b0482ace1b82cf7a4f0c55dfc2a05dfcfd75,1632749611,1666629323,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,self,self,0x347e3513ca6d5118cb2df3bc386eade1e8f25ceb,202,580,295,81,19,28,40,0.7277227722772277
0x76e0438d8da85c5e3d06bd98b22fba4222e80e79,1619684911,1651819476,0x85b931a32a0725be14285b66f1a22178c672d69b,self,self,0x469788fe6e9e9681c6ebf3bf78e7fd26fc015446,213,731,731,84,16,40,45,0.596244131455399
0x3eef4129bab65ecf338ed4616475fc0afe8c79a3,1620414160,1663958339,0x45ee53f90c619c12182bb90875abb3cc5a4a9cdc,self,self,0x00000000006c3852cbef3e08e8df289169ede581,159,723,698,84,16,53,40,1.2389937106918238
0x780949657226ac92db302741efacc6115bee84ee,1666855859,1682669075,self,0x150f94b44927f078737562f0fcf3c95c01cc2376,self,0x9d90669665607f08005cae4a7098143f554c59ef,86,185,185,86,4,7,17,1.872093023255814
0x87803829543c026a30297c47925278c69d8d44a7,1623788306,1644402277,0xfc48547ccb350aac13d3e41d8ce1819c6821cddc,self,self,0x3e4a3a4796d16c0cd582c382691998f7c06420b6,305,684,684,91,9,41,59,0.639344262295082
0x7b13c2f7aaa8c772bd0a13a86b0cf633faf790b0,1633323094,1678834619,0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,self,self,0x007eaf8ddc3f7e64e11ae6ab5289d1fd3e3a3ffa,103,573,411,98,2,10,19,2.116504854368932
0x8076ab95158ef060fad1a817a7dd2790eb762efa,1524744471,1603475406,0x40379bf7c24fd4c84d980c306f25043eb13fd222,self,self,0x683c19e621a0f107a291fdab38f80179809d61b5,1764,1830,1866,91,9,37,63,0.0725623582766439
0x95a3cfb1805984c5003463506aa168aab0ccaa7a,1634341191,1654091282,0xb9ee1e551f538a464e8f8c41e9904498505b49b0,self,self,0xae0ee0a63a2ce6baeeffe56e7714fb4efe48d419,442,561,562,69,31,47,53,0.1877828054298642
0x370ee840dde9d938b56c4221c2b335932a38e3a4,1513274985,1555855731,0x7ed1e469fcb3ee19c0366d829e291451be638e59,self,self,0xa6bd03958f6549e3677e55d88beb99202a904e2b,1324,1963,1969,69,31,32,68,0.039274924471299
0x88c05cc3abfaa298afb51f29b81e257826922f27,1646981508,1681910423,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,self,0xd01900770145ef262728f8646f66b6d62284ecd6,self,72,415,415,72,19,5,6,5.416666666666667
0x99fdd2a67ba5ec9fb98f451f0e88d0fbec1ee121,1631580091,1664373635,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,self,self,0xf49a0f068da7d055017aca9bfa98fa9e615cf700,471,593,588,89,11,45,55,0.0636942675159235
0x34f73a47a027bc3c1db642df9ca54625d9b6b77f,1638092358,1651849265,0x21a31ee1afc51d94c2efccaa2092ad1028285549,self,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,self,323,518,504,87,13,42,58,0.4086687306501548
0x7ad3a7ae4c2fe67b2bb72b9cf67ee9f49bb46c99,1534517624,1611270277,0xe4bad5a72c04d5473e932f54036376772378b83d,self,self,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,403,1717,1655,81,19,46,54,0.1066997518610421
0x5f54d8f59c76ade38ab8ec998e7222bfe0ae8934,1653307036,1682489963,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,self,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,self,35,342,339,35,9,4,2,9.2
0x5ecbd83cacb719d183c01f067eac83307c25a3d7,1623092027,1632683812,0x2431c72f45219bd080c18ea38a5979b4c52ed614,self,self,0x6d67b4b4c2db36e1efa94d394d1f7ae4ed5d3d08,236,692,692,95,5,31,69,1.7796610169491525
0x76c1e8e91dd6e9fa0328e545eab6ea774f53c157,1633690076,1663353851,0x0c61f9285e84141248f35cff7d54256546420ded,self,self,0x283af0b28c62c092c9727f1ee09c02ca627eb7f5,244,569,553,83,17,50,50,0.151639344262295
0x5c48d6f9ed7c8ec32c6f410a46a444cd47178846,1639387477,1671111779,self,0xabea9132b05a70803a4e85094fd0e1800777fbef,self,0x241b079d46e4e360ba7f73be2e059ebc0c71f2d7,129,503,342,77,23,11,17,1.441860465116279
0x5d47e5d242a8f66a6286b0a2353868875f5d6068,1517438943,1556475747,0x98528323a09cd51cd7da6e8aa4ae6d3f29cc7e9d,self,self,0x3fda67f7583380e67ef93072294a7fac882fd7e7,5432,1915,1914,85,15,41,59,0.0022091310751104
0x3a607cf105e830c023003056514b86e9de0a691e,1598572570,1600377246,0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,self,self,0xfbde07329ffc9ec1b70f639ad388b94532b5e063,836,975,976,91,9,43,57,0.5370813397129187
0x5dc2c366706bf35ceccc1b2eaca8b19cc9170428,1623401287,1681356935,0x4dea0b8576733f4f2340cea3ebf29167ff6e6feb,self,self,0x283af0b28c62c092c9727f1ee09c02ca627eb7f5,47,688,325,47,9,15,15,13.914893617021276
0x58e711c0a4f28ce553ceb77a9fc0eefe55a473e4,1601289455,1623688485,0x564286362092d8e7936f0549571a803b203aaced,self,self,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,488,944,944,96,4,20,80,0.2479508196721311
0x425d8a3f3dc894d2ec4785a048178f421711e91b,1660944046,1682447963,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,self,self,0x9d90669665607f08005cae4a7098143f554c59ef,81,254,163,81,16,2,7,2.5308641975308643
0x564f6e7a4acb8c8ec2ab13ceb9197a355288ddbc,1601411446,1614135779,0xf07ba726af36cf6b48349b62eafa95e7953252c6,self,self,0xdac17f958d2ee523a2206206994597c13d831ec7,662,943,959,84,16,46,54,0.2598187311178248
